,index,UTM_X,UTM_Y,Lithology,Dist_from_fault,Probability_Mineralization
348,348,400050,2765800,GARNETIFEROUS MICA SCHIST,10672.297077473628,1
349,349,400100,2765800,GARNETIFEROUS MICA SCHIST,10623.05975687407,1
350,350,400150,2765800,GARNETIFEROUS MICA SCHIST,10573.82959416231,1
351,351,400200,2765800,GARNETIFEROUS MICA SCHIST,10524.606689784086,1
352,352,400250,2765800,GARNETIFEROUS MICA SCHIST,10475.391146058137,1
353,353,400300,2765800,GARNETIFEROUS MICA SCHIST,10426.183067219685,1
354,354,400350,2765800,GARNETIFEROUS MICA SCHIST,10376.982559465143,1
355,355,400400,2765800,GARNETIFEROUS MICA SCHIST,10327.789730998062,1
356,356,400450,2765800,GARNETIFEROUS MICA SCHIST,10278.604692076366,1
357,357,400500,2765800,GARNETIFEROUS MICA SCHIST,10229.427555060916,1
358,358,400550,2765800,GARNETIFEROUS MICA SCHIST,10180.258434465444,1
359,359,400600,2765800,GARNETIFEROUS MICA SCHIST,10131.097447007905,1
360,360,400650,2765800,GARNETIFEROUS MICA SCHIST,10081.94471166329,1
361,361,400700,2765800,GARNETIFEROUS MICA SCHIST,10032.800349717949,1
362,362,400750,2765800,GARNETIFEROUS MICA SCHIST,9983.664484825493,1
363,363,400800,2765800,GARNETIFEROUS MICA SCHIST,9934.537243064276,1
364,364,400850,2765800,GARNETIFEROUS MICA SCHIST,9885.418752996578,1
365,365,400900,2765800,GARNETIFEROUS MICA SCHIST,9836.309145729494,1
366,366,400950,2765800,GARNETIFEROUS MICA SCHIST,9787.208554977613,1
367,367,401000,2765800,GARNETIFEROUS MICA SCHIST,9738.117117127531,1
368,368,401050,2765800,GARNETIFEROUS MICA SCHIST,9689.034971304289,1
369,369,401100,2765800,GARNETIFEROUS MICA SCHIST,9639.962259439752,1
370,370,399100,2765850,GARNETIFEROUS MICA SCHIST,11601.17064421235,1
371,371,399150,2765850,GARNETIFEROUS MICA SCHIST,11551.780555585345,1
372,372,399200,2765850,GARNETIFEROUS MICA SCHIST,11502.395737091681,1
373,373,399250,2765850,GARNETIFEROUS MICA SCHIST,11453.016256904999,1
374,374,399300,2765850,GARNETIFEROUS MICA SCHIST,11403.6421843723,1
375,375,399350,2765850,GARNETIFEROUS MICA SCHIST,11354.273590039158,1
376,376,399400,2765850,GARNETIFEROUS MICA SCHIST,11304.910545675539,1
377,377,399450,2765850,GARNETIFEROUS MICA SCHIST,11255.5531243023,1
378,378,399500,2765850,GARNETIFEROUS MICA SCHIST,11206.201400218386,1
379,379,399550,2765850,GARNETIFEROUS MICA SCHIST,11156.855449028717,1
380,380,399600,2765850,GARNETIFEROUS MICA SCHIST,11107.515347672812,1
381,381,399650,2765850,GARNETIFEROUS MICA SCHIST,11058.181174454157,1
382,382,399700,2765850,GARNETIFEROUS MICA SCHIST,11008.853009070363,1
383,383,399750,2765850,GARNETIFEROUS MICA SCHIST,10959.5309326441,1
384,384,399800,2765850,GARNETIFEROUS MICA SCHIST,10910.215027754866,1
385,385,399850,2765850,GARNETIFEROUS MICA SCHIST,10860.905378471603,1
386,386,399900,2765850,GARNETIFEROUS MICA SCHIST,10811.602070386176,1
387,387,399950,2765850,GARNETIFEROUS MICA SCHIST,10762.30519064777,1
388,388,400000,2765850,GARNETIFEROUS MICA SCHIST,10713.014827998195,1
389,389,400050,2765850,GARNETIFEROUS MICA SCHIST,10663.73107280817,1
390,390,400100,2765850,GARNETIFEROUS MICA SCHIST,10614.454017114575,1
391,391,400150,2765850,GARNETIFEROUS MICA SCHIST,10565.183754658743,1
392,392,400200,2765850,GARNETIFEROUS MICA SCHIST,10515.920380925783,1
393,393,400250,2765850,GARNETIFEROUS MICA SCHIST,10466.663993185008,1
394,394,400300,2765850,GARNETIFEROUS MICA SCHIST,10417.414690531466,1
395,395,400350,2765850,GARNETIFEROUS MICA SCHIST,10368.172573928641,1
396,396,400400,2765850,GARNETIFEROUS MICA SCHIST,10318.93774625234,1
397,397,400450,2765850,GARNETIFEROUS MICA SCHIST,10269.710312335816,1
398,398,400500,2765850,GARNETIFEROUS MICA SCHIST,10220.490379016159,1
399,399,400550,2765850,GARNETIFEROUS MICA SCHIST,10171.27805518201,1
400,400,400600,2765850,GARNETIFEROUS MICA SCHIST,10122.073451822627,1
401,401,400650,2765850,GARNETIFEROUS MICA SCHIST,10072.876682078348,1
402,402,400700,2765850,GARNETIFEROUS MICA SCHIST,10023.687861292517,1
403,403,400750,2765850,GARNETIFEROUS MICA SCHIST,9974.507107064901,1
404,404,400800,2765850,GARNETIFEROUS MICA SCHIST,9925.334539306647,1
405,405,400850,2765850,GARNETIFEROUS MICA SCHIST,9876.17028029685,1
406,406,400900,2765850,GARNETIFEROUS MICA SCHIST,9827.014454740769,1
407,407,400950,2765850,GARNETIFEROUS MICA SCHIST,9777.867189829758,1
408,408,401000,2765850,GARNETIFEROUS MICA SCHIST,9728.728615302956,1
409,409,401050,2765850,GARNETIFEROUS MICA SCHIST,9679.598863510813,1
410,410,401100,2765850,GARNETIFEROUS MICA SCHIST,9630.478069480512,1
411,411,401150,2765850,GARNETIFEROUS MICA SCHIST,9581.366370983334,1
412,412,399100,2765900,GARNETIFEROUS MICA SCHIST,11593.506622219902,1
413,413,399150,2765900,GARNETIFEROUS MICA SCHIST,11544.083743966949,1
414,414,399200,2765900,GARNETIFEROUS MICA SCHIST,11494.665857517879,1
415,415,399250,2765900,GARNETIFEROUS MICA SCHIST,11445.253027532966,1
416,416,399300,2765900,GARNETIFEROUS MICA SCHIST,11395.845319787286,1
417,417,399350,2765900,GARNETIFEROUS MICA SCHIST,11346.4428011947,1
418,418,399400,2765900,GARNETIFEROUS MICA SCHIST,11297.045539832454,1
419,419,399450,2765900,GARNETIFEROUS MICA SCHIST,11247.653604966397,1
420,420,399500,2765900,GARNETIFEROUS MICA SCHIST,11198.26706707689,1
421,421,399550,2765900,GARNETIFEROUS MICA SCHIST,11148.885997885354,1
422,422,399600,2765900,GARNETIFEROUS MICA SCHIST,11099.510470381538,1
423,423,399650,2765900,GARNETIFEROUS MICA SCHIST,11050.140558851488,1
424,424,399700,2765900,GARNETIFEROUS MICA SCHIST,11000.776338906266,1
425,425,399750,2765900,GARNETIFEROUS MICA SCHIST,10951.417887511425,1
426,426,399800,2765900,GARNETIFEROUS MICA SCHIST,10902.065283017271,1
427,427,399850,2765900,GARNETIFEROUS MICA SCHIST,10852.718605189933,1
428,428,399900,2765900,GARNETIFEROUS MICA SCHIST,10803.377935243263,1
429,429,399950,2765900,GARNETIFEROUS MICA SCHIST,10754.043355871607,1
430,430,400000,2765900,GARNETIFEROUS MICA SCHIST,10704.714951283455,1
431,431,400050,2765900,GARNETIFEROUS MICA SCHIST,10655.392807236005,1
432,432,400100,2765900,GARNETIFEROUS MICA SCHIST,10606.077011070685,1
433,433,400150,2765900,GARNETIFEROUS MICA SCHIST,10556.767651749627,1
434,434,400200,2765900,GARNETIFEROUS MICA SCHIST,10507.46481989317,1
435,435,400250,2765900,GARNETIFEROUS MICA SCHIST,10458.168607818383,1
436,436,400300,2765900,GARNETIFEROUS MICA SCHIST,10408.879109578666,1
437,437,400350,2765900,GARNETIFEROUS MICA SCHIST,10359.59642100446,1
438,438,400400,2765900,GARNETIFEROUS MICA SCHIST,10310.320639745094,1
439,439,400450,2765900,GARNETIFEROUS MICA SCHIST,10261.051865311809,1
440,440,400500,2765900,GARNETIFEROUS MICA SCHIST,10211.790199122004,1
441,441,400550,2765900,GARNETIFEROUS MICA SCHIST,10162.535744544739,1
442,442,400600,2765900,GARNETIFEROUS MICA SCHIST,10113.288606947532,1
443,443,400650,2765900,GARNETIFEROUS MICA SCHIST,10064.048893744506,1
444,444,400700,2765900,GARNETIFEROUS MICA SCHIST,10014.816714445915,1
445,445,400750,2765900,GARNETIFEROUS MICA SCHIST,9965.59218070911,1
446,446,400800,2765900,GARNETIFEROUS MICA SCHIST,9916.375406390978,1
447,447,400850,2765900,GARNETIFEROUS MICA SCHIST,9867.166507601922,1
448,448,400900,2765900,GARNETIFEROUS MICA SCHIST,9817.965602761416,1
449,449,400950,2765900,GARNETIFEROUS MICA SCHIST,9768.772812655212,1
450,450,401000,2765900,GARNETIFEROUS MICA SCHIST,9719.588260494213,1
451,451,401050,2765900,GARNETIFEROUS MICA SCHIST,9670.41207197512,1
452,452,401100,2765900,GARNETIFEROUS MICA SCHIST,9621.244375342903,1
453,453,401150,2765900,GARNETIFEROUS MICA SCHIST,9572.085301455096,1
454,454,399100,2765950,GARNETIFEROUS MICA SCHIST,11586.053309163524,1
455,455,399150,2765950,GARNETIFEROUS MICA SCHIST,11536.598500903303,1
456,456,399200,2765950,GARNETIFEROUS MICA SCHIST,11487.148412870341,1
457,457,399250,2765950,GARNETIFEROUS MICA SCHIST,11437.703106287332,1
458,458,399300,2765950,GARNETIFEROUS MICA SCHIST,11388.262643434255,1
459,459,399350,2765950,GARNETIFEROUS MICA SCHIST,11338.827087671167,1
460,460,399400,2765950,GARNETIFEROUS MICA SCHIST,11289.396503461587,1
461,461,399450,2765950,GARNETIFEROUS MICA SCHIST,11239.970956396459,1
462,462,399500,2765950,GARNETIFEROUS MICA SCHIST,11190.550513218785,1
463,463,399550,2765950,GARNETIFEROUS MICA SCHIST,11141.135241848851,1
464,464,399600,2765950,GARNETIFEROUS MICA SCHIST,11091.72521141016,1
465,465,399650,2765950,GARNETIFEROUS MICA SCHIST,11042.32049225601,1
466,466,399700,2765950,GARNETIFEROUS MICA SCHIST,10992.921155996812,1
467,467,399750,2765950,GARNETIFEROUS MICA SCHIST,10943.527275528102,1
468,468,399800,2765950,GARNETIFEROUS MICA SCHIST,10894.13892505933,1
469,469,399850,2765950,GARNETIFEROUS MICA SCHIST,10844.756180143382,1
470,470,399900,2765950,GARNETIFEROUS MICA SCHIST,10795.379117706952,1
471,471,399950,2765950,GARNETIFEROUS MICA SCHIST,10746.007816081683,1
472,472,400000,2765950,GARNETIFEROUS MICA SCHIST,10696.642355036178,1
473,473,400050,2765950,GARNETIFEROUS MICA SCHIST,10647.282815808883,1
474,474,400100,2765950,GARNETIFEROUS MICA SCHIST,10597.929281141878,1
475,475,400150,2765950,GARNETIFEROUS MICA SCHIST,10548.581835315576,1
476,476,400200,2765950,GARNETIFEROUS MICA SCHIST,10499.24056418439,1
477,477,400250,2765950,GARNETIFEROUS MICA SCHIST,10449.905555213418,1
478,478,400300,2765950,GARNETIFEROUS MICA SCHIST,10400.576897516094,1
479,479,400350,2765950,GARNETIFEROUS MICA SCHIST,10351.254681892953,1
480,480,400400,2765950,GARNETIFEROUS MICA SCHIST,10301.93900087144,1
481,481,400450,2765950,GARNETIFEROUS MICA SCHIST,10252.629948746873,1
482,482,400500,2765950,GARNETIFEROUS MICA SCHIST,10203.327621624554,1
483,483,400550,2765950,GARNETIFEROUS MICA SCHIST,10154.032117463084,1
484,484,400600,2765950,GARNETIFEROUS MICA SCHIST,10104.74353611892,1
485,485,400650,2765950,GARNETIFEROUS MICA SCHIST,10055.461979392214,1
486,486,400700,2765950,GARNETIFEROUS MICA SCHIST,10006.187551073966,1
487,487,400750,2765950,GARNETIFEROUS MICA SCHIST,9956.920356994571,1
488,488,400800,2765950,GARNETIFEROUS MICA SCHIST,9907.660505073747,1
489,489,400850,2765950,GARNETIFEROUS MICA SCHIST,9858.408105371955,1
490,490,400900,2765950,GARNETIFEROUS MICA SCHIST,9809.163270143315,1
491,491,400950,2765950,GARNETIFEROUS MICA SCHIST,9759.926113890104,1
492,492,401000,2765950,GARNETIFEROUS MICA SCHIST,9710.696753418842,1
493,493,401050,2765950,GARNETIFEROUS MICA SCHIST,9661.47530789809,1
494,494,401100,2765950,GARNETIFEROUS MICA SCHIST,9612.261898917954,1
495,495,401150,2765950,GARNETIFEROUS MICA SCHIST,9563.056650551383,1
496,496,399100,2766000,GARNETIFEROUS MICA SCHIST,11578.811111945017,1
497,497,399150,2766000,GARNETIFEROUS MICA SCHIST,11529.32523846763,1
498,498,399200,2766000,GARNETIFEROUS MICA SCHIST,11479.843820480832,1
499,499,399250,2766000,GARNETIFEROUS MICA SCHIST,11430.366915847331,1
500,500,399300,2766000,GARNETIFEROUS MICA SCHIST,11380.89458343071,1
501,501,399350,2766000,GARNETIFEROUS MICA SCHIST,11331.426883117048,1
502,502,399400,2766000,GARNETIFEROUS MICA SCHIST,11281.96387583709,1
503,503,399450,2766000,GARNETIFEROUS MICA SCHIST,11232.50562358899,1
504,504,399500,2766000,GARNETIFEROUS MICA SCHIST,11183.052189461674,1
505,505,399550,2766000,GARNETIFEROUS MICA SCHIST,11133.60363765878,1
506,506,399600,2766000,GARNETIFEROUS MICA SCHIST,11084.160033523249,1
507,507,399650,2766000,GARNETIFEROUS MICA SCHIST,11034.72144356256,1
508,508,399700,2766000,GARNETIFEROUS MICA SCHIST,10985.287935474636,1
509,509,399750,2766000,GARNETIFEROUS MICA SCHIST,10935.859578174452,1
510,510,399800,2766000,GARNETIFEROUS MICA SCHIST,10886.436441821315,1
511,511,399850,2766000,GARNETIFEROUS MICA SCHIST,10837.018597846938,1
512,512,399900,2766000,GARNETIFEROUS MICA SCHIST,10787.606118984215,1
513,513,399950,2766000,GARNETIFEROUS MICA SCHIST,10738.199079296814,1
514,514,400000,2766000,GARNETIFEROUS MICA SCHIST,10688.797554209557,1
515,515,400050,2766000,GARNETIFEROUS MICA SCHIST,10639.401620539638,1
516,516,400100,2766000,GARNETIFEROUS MICA SCHIST,10590.011356528696,1
517,517,400150,2766000,GARNETIFEROUS MICA SCHIST,10540.626841875774,1
518,518,400200,2766000,GARNETIFEROUS MICA SCHIST,10491.248157771186,1
519,519,400250,2766000,GARNETIFEROUS MICA SCHIST,10441.875386931342,1
520,520,400300,2766000,GARNETIFEROUS MICA SCHIST,10392.508613634527,1
521,521,400350,2766000,GARNETIFEROUS MICA SCHIST,10343.147923757695,1
522,522,400400,2766000,GARNETIFEROUS MICA SCHIST,10293.7934048143,1
523,523,400450,2766000,GARNETIFEROUS MICA SCHIST,10244.4451459932,1
524,524,400500,2766000,GARNETIFEROUS MICA SCHIST,10195.103238198664,1
525,525,400550,2766000,GARNETIFEROUS MICA SCHIST,10145.76777409153,1
526,526,400600,2766000,GARNETIFEROUS MICA SCHIST,10096.438848131525,1
527,527,400650,2766000,GARNETIFEROUS MICA SCHIST,10047.116556620846,1
528,528,400700,2766000,GARNETIFEROUS MICA SCHIST,9997.800997748953,1
529,529,400750,2766000,GARNETIFEROUS MICA SCHIST,9948.492271638715,1
530,530,400800,2766000,GARNETIFEROUS MICA SCHIST,9899.190480393865,1
531,531,400850,2766000,GARNETIFEROUS MICA SCHIST,9849.895728147876,1
532,532,400900,2766000,GARNETIFEROUS MICA SCHIST,9800.608121114274,1
533,533,400950,2766000,GARNETIFEROUS MICA SCHIST,9751.327767638431,1
534,534,401000,2766000,GARNETIFEROUS MICA SCHIST,9702.054778250924,1
535,535,401050,2766000,GARNETIFEROUS MICA SCHIST,9652.789265722466,1
536,536,401100,2766000,GARNETIFEROUS MICA SCHIST,9603.53134512051,1
537,537,401150,2766000,GARNETIFEROUS MICA SCHIST,9554.28113386755,1
538,538,399100,2766050,GARNETIFEROUS MICA SCHIST,11571.780426944842,1
539,539,399150,2766050,GARNETIFEROUS MICA SCHIST,11522.264358089038,1
540,540,399200,2766050,GARNETIFEROUS MICA SCHIST,11472.752486912383,1
541,541,399250,2766050,GARNETIFEROUS MICA SCHIST,11423.24486799699,1
542,542,399300,2766050,GARNETIFEROUS MICA SCHIST,11373.74155687058,1
543,543,399350,2766050,GARNETIFEROUS MICA SCHIST,11324.242610026953,1
544,544,399400,2766050,GARNETIFEROUS MICA SCHIST,11274.74808494697,1
545,545,399450,2766050,GARNETIFEROUS MICA SCHIST,11225.258040120085,1
546,546,399500,2766050,GARNETIFEROUS MICA SCHIST,11175.772535066464,1
547,547,399550,2766050,GARNETIFEROUS MICA SCHIST,11126.291630359648,1
548,548,399600,2766050,GARNETIFEROUS MICA SCHIST,11076.815387649847,1
549,549,399650,2766050,GARNETIFEROUS MICA SCHIST,11027.343869687827,1
550,550,399700,2766050,GARNETIFEROUS MICA SCHIST,10977.877140349447,1
551,551,399750,2766050,GARNETIFEROUS MICA SCHIST,10928.415264660847,1
552,552,399800,2766050,GARNETIFEROUS MICA SCHIST,10878.95830882431,1
553,553,399850,2766050,GARNETIFEROUS MICA SCHIST,10829.50634024482,1
554,554,399900,2766050,GARNETIFEROUS MICA SCHIST,10780.059427557346,1
555,555,399950,2766050,GARNETIFEROUS MICA SCHIST,10730.61764065486,1
556,556,400000,2766050,GARNETIFEROUS MICA SCHIST,10681.181050717125,1
557,557,400050,2766050,GARNETIFEROUS MICA SCHIST,10631.749730240259,1
558,558,400100,2766050,GARNETIFEROUS MICA SCHIST,10582.323753067145,1
559,559,400150,2766050,GARNETIFEROUS MICA SCHIST,10532.903194418639,1
560,560,400200,2766050,GARNETIFEROUS MICA SCHIST,10483.488130925682,1
561,561,400250,2766050,GARNETIFEROUS MICA SCHIST,10434.078640662285,1
562,562,400300,2766050,GARNETIFEROUS MICA SCHIST,10384.67480317945,1
563,563,400350,2766050,GARNETIFEROUS MICA SCHIST,10335.276699540049,1
564,564,400400,2766050,GARNETIFEROUS MICA SCHIST,10285.884412354668,1
565,565,400450,2766050,GARNETIFEROUS MICA SCHIST,10236.498025818497,1
566,566,400500,2766050,GARNETIFEROUS MICA SCHIST,10187.11762574926,1
567,567,400550,2766050,GARNETIFEROUS MICA SCHIST,10137.74329962623,1
568,568,400600,2766050,GARNETIFEROUS MICA SCHIST,10088.375136630368,1
569,569,400650,2766050,GARNETIFEROUS MICA SCHIST,10039.01322768563,1
570,570,400700,2766050,GARNETIFEROUS MICA SCHIST,9989.657665501472,1
571,571,400750,2766050,GARNETIFEROUS MICA SCHIST,9940.30854461659,1
572,572,400800,2766050,GARNETIFEROUS MICA SCHIST,9890.96596144395,1
573,573,400850,2766050,GARNETIFEROUS MICA SCHIST,9841.630014317147,1
574,574,400900,2766050,GARNETIFEROUS MICA SCHIST,9792.300803538124,1
575,575,400950,2766050,GARNETIFEROUS MICA SCHIST,9742.978431426329,1
576,576,401000,2766050,GARNETIFEROUS MICA SCHIST,9693.663002369327,1
577,577,401050,2766050,GARNETIFEROUS MICA SCHIST,9644.354622874938,1
578,578,401100,2766050,GARNETIFEROUS MICA SCHIST,9595.053401624948,1
579,579,401150,2766050,GARNETIFEROUS MICA SCHIST,9545.759449530442,1
580,580,399100,2766100,GARNETIFEROUS MICA SCHIST,11564.961639916757,1
581,581,399150,2766100,GARNETIFEROUS MICA SCHIST,11515.416250444938,1
582,582,399200,2766100,GARNETIFEROUS MICA SCHIST,11465.874807849448,1
583,583,399250,2766100,GARNETIFEROUS MICA SCHIST,11416.337363512954,1
584,584,399300,2766100,GARNETIFEROUS MICA SCHIST,11366.803969709654,1
585,585,399350,2766100,GARNETIFEROUS MICA SCHIST,11317.274679624614,1
586,586,399400,2766100,GARNETIFEROUS MICA SCHIST,11267.749547373587,1
587,587,399450,2766100,GARNETIFEROUS MICA SCHIST,11218.228628023364,1
588,588,399500,2766100,GARNETIFEROUS MICA SCHIST,11168.711977612647,1
589,589,399550,2766100,GARNETIFEROUS MICA SCHIST,11119.199653173491,1
590,590,399600,2766100,GARNETIFEROUS MICA SCHIST,11069.691712753285,1
591,591,399650,2766100,GARNETIFEROUS MICA SCHIST,11020.18821543734,1
592,592,399700,2766100,GARNETIFEROUS MICA SCHIST,10970.68922137207,1
593,593,399750,2766100,GARNETIFEROUS MICA SCHIST,10921.194791788788,1
594,594,399800,2766100,GARNETIFEROUS MICA SCHIST,10871.704989028163,1
595,595,399850,2766100,GARNETIFEROUS MICA SCHIST,10822.219876565301,1
596,596,399900,2766100,GARNETIFEROUS MICA SCHIST,10772.739519035553,1
597,597,399950,2766100,GARNETIFEROUS MICA SCHIST,10723.26398226098,1
598,598,400000,2766100,GARNETIFEROUS MICA SCHIST,10673.79333327758,1
599,599,400050,2766100,GARNETIFEROUS MICA SCHIST,10624.327640363232,1
600,600,400100,2766100,GARNETIFEROUS MICA SCHIST,10574.866973066442,1
601,601,400150,2766100,GARNETIFEROUS MICA SCHIST,10525.411402235863,1
602,602,400200,2766100,GARNETIFEROUS MICA SCHIST,10475.961000050638,1
603,603,400250,2766100,GARNETIFEROUS MICA SCHIST,10426.515840051616,1
604,604,400300,2766100,GARNETIFEROUS MICA SCHIST,10377.07599717341,1
605,605,400350,2766100,GARNETIFEROUS MICA SCHIST,10327.641547777392,1
606,606,400400,2766100,GARNETIFEROUS MICA SCHIST,10278.2125696856,1
607,607,400450,2766100,GARNETIFEROUS MICA SCHIST,10228.789142215628,1
608,608,400500,2766100,GARNETIFEROUS MICA SCHIST,10179.371346216503,1
609,609,400550,2766100,GARNETIFEROUS MICA SCHIST,10129.959264105599,1
610,610,400600,2766100,GARNETIFEROUS MICA SCHIST,10080.552979906613,1
611,611,400650,2766100,GARNETIFEROUS MICA SCHIST,10031.152579288653,1
612,612,400700,2766100,GARNETIFEROUS MICA SCHIST,9981.758149606443,1
613,613,400750,2766100,GARNETIFEROUS MICA SCHIST,9932.36977994174,1
614,614,400800,2766100,GARNETIFEROUS MICA SCHIST,9882.98756114593,1
615,615,400850,2766100,GARNETIFEROUS MICA SCHIST,9833.61158588392,1
616,616,400900,2766100,GARNETIFEROUS MICA SCHIST,9784.2419486793,1
617,617,400950,2766100,GARNETIFEROUS MICA SCHIST,9734.878745960887,1
618,618,401000,2766100,GARNETIFEROUS MICA SCHIST,9685.522076110625,1
619,619,401050,2766100,GARNETIFEROUS MICA SCHIST,9636.172039512969,1
620,620,401100,2766100,GARNETIFEROUS MICA SCHIST,9586.828738605735,1
621,621,401150,2766100,GARNETIFEROUS MICA SCHIST,9537.4922779325,1
622,622,399100,2766150,GARNETIFEROUS MICA SCHIST,11558.355125884842,1
623,623,399150,2766150,GARNETIFEROUS MICA SCHIST,11508.781295355893,1
624,624,399200,2766150,GARNETIFEROUS MICA SCHIST,11459.211167990532,1
625,625,399250,2766150,GARNETIFEROUS MICA SCHIST,11409.644792054843,1
626,626,399300,2766150,GARNETIFEROUS MICA SCHIST,11360.082216653605,1
627,627,399350,2766150,GARNETIFEROUS MICA SCHIST,11310.523491748503,1
628,628,399400,2766150,GARNETIFEROUS MICA SCHIST,11260.96866817682,1
629,629,399450,2766150,GARNETIFEROUS MICA SCHIST,11211.417797670609,1
630,630,399500,2766150,GARNETIFEROUS MICA SCHIST,11161.870932876376,1
631,631,399550,2766150,GARNETIFEROUS MICA SCHIST,11112.328127375282,1
632,632,399600,2766150,GARNETIFEROUS MICA SCHIST,11062.789435703868,1
633,633,399650,2766150,GARNETIFEROUS MICA SCHIST,11013.254913375353,1
634,634,399700,2766150,GARNETIFEROUS MICA SCHIST,10963.724616901485,1
635,635,399750,2766150,GARNETIFEROUS MICA SCHIST,10914.19860381498,1
636,636,399800,2766150,GARNETIFEROUS MICA SCHIST,10864.676932692577,1
637,637,399850,2766150,GARNETIFEROUS MICA SCHIST,10815.159663178692,1
638,638,399900,2766150,GARNETIFEROUS MICA SCHIST,10765.646856009755,1
639,639,399950,2766150,GARNETIFEROUS MICA SCHIST,10716.138573039168,1
